National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Hungary	100-Holding Account	IC Profil Kft. 	111	19-09-517354	open	Account holder	IC Profil Kft.	Rákóczi utca	5. I. em.	8200	Veszprém	Hungary	111	IC Profil Kft. Ajkai telephelye	HU-UHG5297-1-04	2005-01-01				2.(e).I	Gyártelep Hrsz	598	8401	Ajka	HU	47.091146531	17.549184065	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	79866	79355	79866	77910	79866	76595	78744	72753	78744	47156	78744	54771	78744	51734	78744	42273	212705	35164	172418	26415	102636	13558	50373	13341	49419	NA	48456	NA	47480	NA	46500	NA	79866	79866	79866	78744	78744	78744	78744	78744	212705	172418	102636	50373	49419	48456	47480	46500
Hungary	100-Holding Account	STRABAG Általános Éptő Kft. 	112	01-09-930940	open	Account holder	STRABAG Általános Éptő Kft.	Gábor Dénes utca	2.	1117	Budapest	Hungary	112	MASZ Kft. Illatos úti Keveroüzeme	HU-UHG0144-1-04	2005-01-01					Illatos út	8	1097	Budapest	HU	47.454891829	19.097286246	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	3992	3638	3992	3870	3992	3275	3787	3918	3610	3099	3610	3585	3610	4256	3610	3138	2846	4692	2547	4467	2257	4008	1974	3322	1701	NA	1436	NA	1180	NA	933	NA	3992	3992	3992	3787	3610	3610	3610	3610	2846	2547	2257	1974	1701	1436	1180	933
Hungary	100-Holding Account	STRABAG Általános Éptő Kft. 	113	01-09-930940	closed	Account holder	STRABAG Általános Éptő Kft.	Gábor Dénes utca	2.	1117	Budapest	Hungary	113	MASZ Kft. Csengelei aszfaltkevero üzeme	HU-UHG2634-1-05	2005-01-01					Külterület Hrsz	0167/1	6765	Csengele	HU	46.557986282	19.874515027	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	5432	5849	5432	699	5432	0	NA		NA		NA	Not Reported	NA		NA											NA		NA		NA		NA	5432	5432	5432	0	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Magyar Cukor ZRt. 	114	01-10-043032	open	Account holder	Magyar Cukor ZRt.	Budaörsi utca	161	1112	Budapest	Hungary	114	Tüzeloberend. (gozkazán,mészkemence,szeletszárító)	HU-UHG5243-1-04	2005-01-01				1.(c)	Pécsi utca	10-14	7400	Kaposvár	HU	46.356198809	17.811298751	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	36826	34414	36826	24459	36826	20825	29266	15148	29266	27203	29266	25805	29266	30919	29266	22767	43033	28557	42286	23232	41530	24465	40766	34576	39993	NA	39213	NA	38424	NA	37631	NA	36826	36826	36826	29266	29266	29266	29266	29266	43033	42286	41530	40766	39993	39213	38424	37631
Hungary	100-Holding Account	Magyar Cukor ZRt. 	115	01-10-043032	closed	Account holder	Magyar Cukor ZRt.	Budaörsi utca	161	1112	Budapest	Hungary	115	Tüzeloberend. (gozkazán,mészkemence)	HU-UHG5238-1-04	2005-01-01	2010-03-09			1.(c)	Kinizsi utca	6	9443	Petõháza	HU	47.596711888	16.889331842	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	47323	43615	47323	29866	47323	27001	36804	1933	0	0	0		0		0											NA		NA		NA		NA	47323	47323	47323	36804	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Magyar Földgáztároló Zrt. 	116	01-10-045043	open	Account holder	Magyar Földgáztároló Zrt.	Váci út	144-150.	1138	Budapest	Hungary	116	Magyar Földgáztároló Zrt., Hajdúszoboszlói Tároló	HU-UHG1217-1-04	2005-01-01					Külterület Hrsz	0159/4	4064	Nagyhegyes	HU	47.507249747	21.366919642	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	17319	15453	17319	14962	17319	8125	15011	11827	15011	16082	17863	3280	15011	6364	15011	7639	12913	6674	12689	10750	12462	5008	6117	8398	6001	NA	5884	NA	5765	NA	5646	NA	17319	17319	17319	15011	15011	17863	15011	15011	12913	12689	12462	6117	6001	5884	5765	5646
Hungary	100-Holding Account	FGSZ Földgázszállító ZRt. 	117	14-10-300230	open	Account holder	FGSZ Földgázszállító ZRt.	Tanácsház út	5	8600	Siófok	Hungary	117	FGSZ Földgázszállító ZRt. Beregdaróc Kompr.áll.	HU-UHG5477-1-04	2005-01-01				1.(c)	Külterület Hrsz	0128/5	4934	Beregdaróc	HU	48.198180154	22.487970091	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	45855	89647	45855	83804	45855	69509	87082	78371	87082	41442	97599	38587	87082	35378	87082	29766	31366	21299	28070	30287	24863	35676	21753	40947	18740	NA	15824	NA	13002	NA	10285	NA	45855	45855	45855	87082	87082	97599	87082	87082	31366	28070	24863	21753	18740	15824	13002	10285
Hungary	100-Holding Account	FGSZ Földgázszállító ZRt. 	118	14-10-300230	open	Account holder	FGSZ Földgázszállító ZRt.	Tanácsház út	5	8600	Siófok	Hungary	118	FGSZ ZRt. Mosonmagyaróvár Kompr.áll.	HU-UHG5765-1-04	2005-01-01				1.(c)	Külterület	-	9221	Levél	HU	47.872631892	17.209952462	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	5533	11459	5533	13960	5533	9459	11130	4379	11130	29865	11130	46467	11130	41572	11130	47129	29241	28642	26169	36463	23179	14114	10147	40142	8741	NA	7380	NA	6065	NA	4799	NA	5533	5533	5533	11130	11130	11130	11130	11130	29241	26169	23179	10147	8741	7380	6065	4799
Hungary	100-Holding Account	FGSZ Földgázszállító ZRt. 	119	14-10-300230	open	Account holder	FGSZ Földgázszállító ZRt.	Tanácsház út	5	8600	Siófok	Hungary	119	FGSZ Földgázszállító ZRt. Nemesbikk Kompr.áll.	HU-UHG5766-1-04	2005-01-01				1.(c)	Külterület	-	3592	Nemesbikk	HU	47.89080384	20.330521599	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	64436	44466	64436	37409	64436	25202	43194	43012	43194	27027	43194	7223	43194	996	43194	9024	7774	144	33	248	29	50	26	368	22	NA	19	NA	15	NA	12	NA	64436	64436	64436	43194	43194	43194	43194	43194	7774	33	29	26	22	19	15	12
Hungary	100-Holding Account	FGSZ Földgázszállító ZRt. 	120	14-10-300230	open	Account holder	FGSZ Földgázszállító ZRt.	Tanácsház út	5	8600	Siófok	Hungary	120	FGSZ ZRt. Hajdúszoboszló Kompr.áll.	HU-UHG5767-1-04	2005-01-01				1.(c)	Balmazújvárosi útszél Hrsz	0544/6	4200	Hajdúszoboszló	HU	47.465357976	21.369731387	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	38410	28083	38410	26017	38410	29207	27280	36178	27280	4609	27395	4655	27280	764	27280	14408	21908	2729	0	436	0	117	0	2400	0	NA	0	NA	0	NA	0	NA	38410	38410	38410	27280	27280	27395	27280	27280	21908	0	0	0	0	0	0	0
Hungary	100-Holding Account	FGSZ Földgázszállító ZRt. 	121	14-10-300230	open	Account holder	FGSZ Földgázszállító ZRt.	Tanácsház út	5	8600	Siófok	Hungary	121	FGSZ ZRt. Városföldi Kompreszoráll.	HU-UHG5768-1-04	2005-01-01				1.(c)	Külterület Hrsz	0122	6033	Városföld	HU	46.823127887	19.768805989	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	13061	21617	13061	24756	13061	17322	20999	21827	20999	22469	20999	9238	20999	14439	20999	20389	16576	4460	3712	8666	6571	985	3	9595	3	NA	2	NA	2	NA	2	NA	13061	13061	13061	20999	20999	20999	20999	20999	16576	3712	6571	3	3	2	2	2
Hungary	100-Holding Account	MOL Magyar Olaj- és Gázipari Nyrt 	122	01-10-041683	closed	Account holder	MOL Magyar Olaj- és Gázipari Nyrt	Október huszonharmadika utca	18	1117	Budapest	Hungary	122	MOL Rt. KTD Kiskunhalasi Termelési Egység	HU-UHG1216-1-04	2005-01-01	2010-03-09			3.(a)	Külterület Hrsz	0782/10	6400	Kiskunhalas	HU	46.459515434	19.521252133	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	9570	8680	9570	7673	9570	11316	8613	9668	0	0	0		0		0											NA		NA		NA		NA	9570	9570	9570	8613	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	MOL Magyar Olaj- és Gázipari Nyrt 	123	01-10-041683	closed	Account holder	MOL Magyar Olaj- és Gázipari Nyrt	Október huszonharmadika utca	18	1117	Budapest	Hungary	123	MOL Rt. KTD K-Mo.i TE Hajdúszoboszló Déli Telep	HU-UHG1218-1-04	2005-01-01	2010-11-17			1.(a)	Külterület Hrsz	0159/3	4064	Nagyhegyes	HU	47.507249747	21.366919642	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	15796	13794	15796	16312	15796	14213	13688	15276	13688	14683	13688	7562	0		0											NA		NA		NA		NA	15796	15796	15796	13688	13688	13688	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	MOL Magyar Olaj- és Gázipari Nyrt 	124	01-10-041683	closed	Account holder	MOL Magyar Olaj- és Gázipari Nyrt	Október huszonharmadika utca	18	1117	Budapest	Hungary	124	MOL Rt. Tiszai Finomító	HU-UHG5472-1-04	2005-01-01	2015-06-23			5.(a)	Mezõcsáti út	1	3580	Tiszaújváros	HU	47.894482814	21.029490336	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	26582	22699	26582	23415	26582	19257	22524	24256	22524	24602	22524	23131	22524	18893	22524	21978	34819	22466	34214	9947	16802	581	0		0	NA	0	NA	0	NA	0	NA	26582	26582	26582	22524	22524	22524	22524	22524	34819	34214	16802	0	0	0	0	0
Hungary	100-Holding Account	MOL Magyar Olaj- és Gázipari Nyrt 	125	01-10-041683	closed	Account holder	MOL Magyar Olaj- és Gázipari Nyrt	Október huszonharmadika utca	18	1117	Budapest	Hungary	125	MOL Rt. Füzesgyarmati Termelési Egység	HU-UHG5475-1-04	2005-01-01	2010-03-09			3.(a)	Külterület Hrsz	0416/35	5525	Füzesgyarmat	HU	47.085772278	21.214985821	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	8687	10092	8687	10558	8687	8450	0		0		0		0		0											NA		NA		NA		NA	8687	8687	8687	0	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	MOL Magyar Olaj- és Gázipari Nyrt 	126	01-10-041683	closed	Account holder	MOL Magyar Olaj- és Gázipari Nyrt	Október huszonharmadika utca	18	1117	Budapest	Hungary	126	MOL Rt. Komáromi Bázistelep	HU-UHG5478-1-04	2005-01-01					Kõolaj utca	2	2921	Komárom	HU	47.730149146	18.198650519	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	10645	3924	10645		10645		NA		NA		NA	Not Reported	NA		NA											NA		NA		NA		NA	10645	10645	10645	0	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	MOL Magyar Olaj- és Gázipari Nyrt 	127	01-10-041683	open	Account holder	MOL Magyar Olaj- és Gázipari Nyrt	Október huszonharmadika utca	18	1117	Budapest	Hungary	127	MOL Rt. Algyo Technológiai Ipartelep	HU-UHG5480-1-04	2005-01-01				3.(a)	Hrsz	01884/4-5	6750	Algyõ	HU	46.301227002	20.195421847	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	122285	138859	122285	136338	122285	123846	137790	133012	137790	120664	137790	109574	137790	78933	137790	74340	122624	76508	120494	74303	118339	62705	58081	76582	56981	NA	55869	NA	54744	NA	53616	NA	122285	122285	122285	137790	137790	137790	137790	137790	122624	120494	118339	58081	56981	55869	54744	53616
Hungary	100-Holding Account	MOL Magyar Olaj- és Gázipari Nyrt 	128	01-10-041683	closed	Account holder	MOL Magyar Olaj- és Gázipari Nyrt	Október huszonharmadika utca	18	1117	Budapest	Hungary	128	A MOL Rt. KTD. Szanki Földgázüzem-Dúsító	HU-UHG5481-1-04	2005-01-01	2012-12-31			3.(a)	Hrsz	1161/2	6131	Szank	HU	46.545689185	19.680022064	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	19922	22872	19922	21964	19922	21186	22696	18265	22696	18451	22696	20794	22696	20479	22696	13931	0		0		0		0		0	NA	0	NA	0	NA	0	NA	19922	19922	19922	22696	22696	22696	22696	22696	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	MOL Magyar Olaj- és Gázipari Nyrt 	129	01-10-041683	closed	Account holder	MOL Magyar Olaj- és Gázipari Nyrt	Október huszonharmadika utca	18	1117	Budapest	Hungary	129	MOL Rt. Algyo C kazánház	HU-UHG5482-1-04	2005-01-01	2013-09-11				Hrsz	01884/11	6750	Algyõ	HU	46.306672057	20.190798604	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	34368	26649	34368	26888	34368	22928	26444	20954	26444	19784	26444	19108	26444	17474	26444	11760										NA		NA		NA		NA	34368	34368	34368	26444	26444	26444	26444	26444	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	MOL Magyar Olaj- és Gázipari Nyrt 	130	01-10-041683	open	Account holder	MOL Magyar Olaj- és Gázipari Nyrt	Október huszonharmadika utca	18	1117	Budapest	Hungary	130	MOL Rt. Zalai Finomító	HU-UHG5619-1-04	2005-01-01				1.(a)	Zrínyi Miklós utca	6	8900	Zalaegerszeg	HU	46.82079989	16.853134758	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	43527	41161	43527	40193	43527	35095	40844	37712	40844	34223	40844	33374	40844	30820	40844	30381	23769	25947	23356	19342	22938	19090	22516	20152	22089	NA	21658	NA	21222	NA	20785	NA	43527	43527	43527	40844	40844	40844	40844	40844	23769	23356	22938	22516	22089	21658	21222	20785
Hungary	100-Holding Account	MOL Magyar Olaj- és Gázipari Nyrt 	131	01-10-041683	open	Account holder	MOL Magyar Olaj- és Gázipari Nyrt	Október huszonharmadika utca	18	1117	Budapest	Hungary	131	MOL Rt. Dunai Finomító	HU-UHG5620-2-04	2005-01-01				1.(c)	Olajmunkás utca	2	2440	Százhalombatta	HU	47.286211099	18.892886182	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1383170	1317231	1383170	1345427	1383170	1430045	1282403	1423114	1282403	1339210	1282403	1371511	1282403	1452219	1282403	1399872	1284526	1333085	1261999	1396850	1239221	1452871	1216212	1368268	1192966	NA	1169506	NA	1145761	NA	1121943	NA	1383170	1383170	1383170	1282403	1282403	1282403	1282403	1282403	1284526	1261999	1239221	1216212	1192966	1169506	1145761	1121943
Hungary	100-Holding Account	Magyar Suzuki ZRt. 	132	11-10-001371	open	Account holder	Magyar Suzuki ZRt.	Schweidel József utca	52	2500	Esztergom	Hungary	132	Magyar Suzuki Rt.	HU-UHG5287-1-04	2005-01-01				9.(c)	Schweidel József utca	52	2500	Esztergom	HU	47.768372363	18.753626443	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	8566	17436	8566	18144	8566	20243	25233	22663	17302	15042	17302	15105	17302	13937	17302	12454	15893	13018	14224	11016	19173	14985	18820	17052	18463	NA	18103	NA	17739	NA	17373	NA	8566	8566	8566	25233	17302	17302	17302	17302	15893	14224	19173	18820	18463	18103	17739	17373
Hungary	100-Holding Account	Wienerberger Téglaipari  ZRt. 	133	01-10-041706	closed	Account holder	Wienerberger Téglaipari  ZRt.	Bártfai utca	34	1119	Budapest	Hungary	133	Wienerberger, Törökbálinti téglagyár	HU-UHG5125-8A-04	2005-01-01	2010-03-09			3.(g)	Bajcsy Zsilinszky út	19	2045	Törökbálint	HU	47.443588114	18.912869623	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	22176	12366	22176	19643	22176	20388	17125	9250	17125	0	0		0		0											NA		NA		NA		NA	22176	22176	22176	17125	17125	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	MVM GTER Zrt. 	134	13-10-041190	open	Account holder	MVM GTER Zrt.	Kinizsi utca	26	2040	Budaörs	Hungary	134	Lorinci Gázturbinás Eromu	HU-UHG5235-1-04	2005-01-01				1.(c)	Külterület Hrsz	1476/5	3022	Lõrinci	HU	47.71835843	19.678002935	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	6199	2255	6199	1749	6199	2203	1637	2165	1637	1980	1639	4122	1639	7922	1639	6459	0	3111	0	2430	0	4544	0	2499	0	NA	0	NA	0	NA	0	NA	6199	6199	6199	1637	1637	1639	1639	1639	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	MVM MIFŰ Miskolci Fûtõerõmû Kft. 	135	05-09-009782	open	Account holder	MVM MIFŰ Miskolci Fûtõerõmû Kft.	Tatár utca	29/b	3531	Miskolc	Hungary	135	Tatár utcai Gázmotoros Eromu	HU-UHG5236-1-04	2005-01-01					Tatár utca	27	3531	Miskolc	HU	48.095336396	20.749092198	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	68721	66257	68721	63677	68721	59244	61024	62096	61024	58911	61024	60704	61024	44972	61024	28195	21744	22556	9729	14042	4310	13246	3772	17669	3252	NA	2748	NA	2260	NA	1790	NA	68721	68721	68721	61024	61024	61024	61024	61024	21744	9729	4310	3772	3252	2748	2260	1790
Hungary	100-Holding Account	MVM GTER Zrt. 	136	13-10-041190	open	Account holder	MVM GTER Zrt.	Kinizsi utca	26	2040	Budaörs	Hungary	136	Litéri Gázturbinás Eromu	HU-UHG5245-1-04	2005-01-01				1.(c)	Királyszentistváni út	-	8196	Litér	HU	47.105019835	18.018199516	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1541	1479	1541	1098	1541	1641	1064	1123	1064	1115	1066	1878	1066	4413	1066	2608	0	1571	0	2121	0	1246	0	1590	0	NA	0	NA	0	NA	0	NA	1541	1541	1541	1064	1064	1066	1066	1066	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	MVM GTER Zrt. 	137	13-10-041190	open	Account holder	MVM GTER Zrt.	Kinizsi utca	26	2040	Budaörs	Hungary	137	Sajószögedi Gázturbinás Eromu	HU-UHG5246-1-04	2005-01-01				1.(c)	Külterület Hrsz	0112/1	3599	Sajószöged	HU	47.943800553	20.979212508	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	2810	1288	2810	1006	2810	1384	939	1017	939	1874	941	1951	941	3631	941	3886	0	2364	0	2411	0	5255	0	2591	0	NA	0	NA	0	NA	0	NA	2810	2810	2810	939	939	941	941	941	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Magyaróvári Timföld és Mukorund Rt. 	138	08-09-002065	closed	Account holder	Magyaróvári Timföld és Mukorund Rt.	Timföld utca	1	9200	Mosonmagyaróvár	Hungary	138	MOTIM Rt. Timföldgyára	HU-UHG5353-1-04	2005-01-01	2010-03-09			1.(c)	Timföld utca	1	9200	Mosonmagyaróvár	HU	47.867153124	17.24668239	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	16265	5609	16265	3144	16265	1806	5566	0	0	0	0		0		0											NA		NA		NA		NA	16265	16265	16265	5566	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Mályi Tégla Kft. 	139	05-09-008283	open	Account holder	Mályi Tégla Kft.	Fõ út	1	3434	Mályi	Hungary	139	Mályi Téglagyár	HU-UHG5306-8A-04	2005-01-01				3.(g)	Fõ út	1	3434	Mályi	HU	48.022866578	20.822473977	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	18384	9565	18384	10547	18384	12707	12350	6419	12350	2935	12350	2478	12350	3850	12350	3494	6414	2808	6303	2710	6191	4362	6076	5802	5961	NA	5845	NA	5727	NA	5609	NA	18384	18384	18384	12350	12350	12350	12350	12350	6414	6303	6191	6076	5961	5845	5727	5609
Hungary	100-Holding Account	Mátra Cukor Mátravidéki Cukorgyárak Rt. 	140	10-10-020015	closed	Account holder	Mátra Cukor Mátravidéki Cukorgyárak Rt.	Radnóti tér	2	3000	Hatvan	Hungary	140	Tüzeloberend. (gozkazán,mészkemence,szeletszárító)	HU-UHG5307-1-04	2005-01-01	2010-03-09			1.(c)	Gyökér út	10	5000	Szolnok	HU	47.154905106	20.154584417	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	52961	48312	52961	31878	52961	23068	41548	0	0	0	0		0		0											NA		NA		NA		NA	52961	52961	52961	41548	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Mátra Cukor Mátravidéki Cukorgyárak Rt. 	141	10-10-020015	closed	Account holder	Mátra Cukor Mátravidéki Cukorgyárak Rt.	Radnóti tér	2	3000	Hatvan	Hungary	141	Tüzeloberend. (gozkazán,mészkemence)	HU-UHG5385-1-04	2005-01-01	2010-03-09			8.(b).II	Gyár út	1	3900	Szerencs	HU	48.156682052	21.208824409	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	55633	37350	55633	18510	55633	24707	43644	285	0	0	0		0		0											NA		NA		NA		NA	55633	55633	55633	43644	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Mátrai Erõmû Zrt. 	142	10-10-020024	open	Account holder	Mátrai Erõmû Zrt.	Erõmû utca	11	3271	Visonta	Hungary	142	Mátrai Eromu ZRt. Visontai Eromu	HU-UHG5119-1-04	2005-01-01				1.(c)	Erõmû utca	11	3271	Visonta	HU	47.788474043	20.067038219	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	6794106	6232340	6794106	6243791	6794106	6387467	4888341	6240347	4610036	6170960	5039585	6341522	4799962	6619756	4767347	6275022	17344/2851844****	6332911	17395	6420588	16247	6363197	15130	6483882	14044	NA	12988	NA	11960	NA	10964	NA	6794106	6794106	6794106	4888341	4610036	5039585	4799962	4767347	2869188	17395	16247	15130	14044	12988	11960	10964
Hungary	100-Holding Account	MÁV Vasjármû Jármûjavító és Gyártó Kft. 'f.a.' 	143	18-09-101225	closed	Account holder	MÁV Vasjármû Jármûjavító és Gyártó Kft. 'f.a.'	Szövõ utca	85	9700	Szombathely	Hungary	143	MÁV Vasjármu Kft. 'cs.a.' Szombathelyi telephely	HU-UHG0041-1-04	2005-01-01	2016-02-08				Szövõ utca	85	9700	Szombathely	HU	47.242826665	16.631796304	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	4145	3563	4145	3262	4145	3273	4125	2965	4125	2416	4125	2300	4125	2305	4125	1935	3102	1333	1525	834	984	513	0		0	NA	0	NA	0	NA	0	NA	4145	4145	4145	4125	4125	4125	4125	4125	3102	1525	984	0	0	0	0	0
Hungary	100-Holding Account	Mázai Téglagyár Ipari és Kereskedelmi Kft. 	144	02-09-062896	open	Account holder	Mázai Téglagyár Ipari és Kereskedelmi Kft.	Téglagyár út	5	7351	Máza	Hungary	144	Mázai Téglagyár Ipari és Kereskedelmi Kft.	HU-UHG5913-8A-04	2005-01-01				3.(g)	Téglagyár utca	5	7351	Máza	HU	46.286008289	18.403423003	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	5059	2732	5059	3275	5059	3381	5287	3497	5287	1069	5287	1242	5287	1942	5287	973	682	805	670	698	658	805	646	851	634	NA	621	NA	609	NA	596	NA	5059	5059	5059	5287	5287	5287	5287	5287	682	670	658	646	634	621	609	596
Hungary	100-Holding Account	MESZ Mosonmagyaróvár Energia Szolgáltató Kft. 	145	08-09-011393	open	Account holder	MESZ Mosonmagyaróvár Energia Szolgáltató Kft.	Timföldgyári út	13	9200	Mosonmagyaróvár	Hungary	145	MESZ Mosonmagyaróvár Kft. Eromuve	HU-UHG5292-1-04	2005-01-01				1.(c)	Timföldgyári út	13	9200	Mosonmagyaróvár	HU	47.867153124	17.24668239	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	74853	32254	74853	29820	74853	25722	29707	31274	29707	33858	29707	32268	29707	21268	29707	23967	16232	22340	13972	20294	12232	10635	10892	10027	9594	NA	8334	NA	7116	NA	5941	NA	74853	74853	74853	29707	29707	29707	29707	29707	16232	13972	12232	10892	9594	8334	7116	5941
Hungary	100-Holding Account	MIHÕ Miskolci Hõszolgáltató Kft. 	146	05-09-004544	open	Account holder	MIHÕ Miskolci Hõszolgáltató Kft.	Gagarin utca	52	3534	Miskolc	Hungary	146	Miskolci Hoszolgáltató Kft. Diósgyori Futomu	HU-UHG5379-1-04	2005-01-01					Bánki Donát utca	15-17	3535	Miskolc	HU	48.103101923	20.691760771	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	9695	5688	9695	4880	9695	3373	5239	3351	5239	3617	5239	4273	5239	4831	5239	5345	2951	5544	2640	4250	2339	4404	2046	4092	1763	NA	1489	NA	1223	NA	968	NA	9695	9695	9695	5239	5239	5239	5239	5239	2951	2640	2339	2046	1763	1489	1223	968
Hungary	100-Holding Account	MVM MIFŰ Miskolci Fûtõerõmû Kft. 	147	05-09-009782	open	Account holder	MVM MIFŰ Miskolci Fûtõerõmû Kft.	Tatár utca	29/b	3531	Miskolc	Hungary	147	MIFÜ Miskolci Fûtõerõmû Kft. Tatár utcai telephely	HU-UHG5522-1-04	2005-01-01				1.(c)	Tatár utca	29/a	3530	Miskolc	HU	48.094962905	20.748180452	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	97436	65172	97436	62032	97436	43978	60025	28808	60025	23788	60025	23886	122014	26887	60025	31086	39365	33695	32722	17577	14492	16078	12680	20311	10923	NA	9223	NA	7578	NA	5996	NA	97436	97436	97436	60025	60025	60025	122014	60025	39365	32722	14492	12680	10923	9223	7578	5996
